,Nombre,Country,Source,Latitud,Longitud,Elevation,Fecha,Tipo,Comment,2H,18O,H3,H3Error,ExcessDeuterio,Conductivity,Precipitation,TempAir,TempWater,Vp,
6143,BETANIA - MET.STATION,BR,GNIP - Monthly,-8.259188889,-38.03212222,450,15/02/1974,Precipitation,,,,,,,,,,,,
6144,CAMPINAS,BR,GNIP - Events,-23,-47.13333333,661,25/11/1997,Precipitation,,-41.44,-7.24,,,16.48,,9.6,,,,
6145,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/05/1968,Precipitation,,-37.2,-5.38,30.7,,5.84,,32,14.1,,12.6,
6146,AMAZON - Obidos,BR,GNIR - Time series,-1.9225,-55.67527778,6,1/6/2001,Surface waters,,-39.77,-6.15,,,9.43,,,,,,
6147,CEARA MIRIM,BR,GNIP - Monthly,-5.8,-35.2,8,15/03/1964,Precipitation,,,,,,,,241,27.2,,26.4,
6148,RIO BRANCO,BR,GNIP - Events,-9.98,-67.82,136,31/01/1990,Precipitation,,-51.5,-7.91,,,11.78,,142,,,,
6149,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/12/1977,Precipitation,,,-1.69,5.6,,,,266,26.2,,30.2,
6150,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/06/1980,Precipitation,,-54,-7.92,10.2,,9.36,,86,14.1,,13.1,
6151,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/11/1970,Precipitation,,-4.6,0.27,55.1,,-6.76,,161,27.8,,25.3,
6152,PORTO VELHO,BR,GNIP - Monthly,-8.77,-63.92,105,15/11/1974,Precipitation,,-10.8,-2.65,14.3,,10.4,,170,25.7,,29.8,
6153,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/03/2009,Precipitation,,-69.8,-10.3,2.6,,12.6,,173.1,26.9,,17,
6154,BOA VISTA,BR,GNIP - Monthly,2.833333333,-60.7,78,15/07/1974,Precipitation,,-25,,,,,,621.4,,,,
6155,PIRACICABA - Paulinia,BR,GNIR - Time series,-22.76116667,-47.16260278,545,22/04/1997,Surface waters,4d-009-31                ,-39.36,-6.07,,,9.2,,,,,,
6156,MARABA,BR,GNIP - Events,-5.333333333,-49.13472222,87,15/06/1989,Precipitation,,-10.64,-2.1,,,6.16,,10,,,,
6157,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/02/1979,Precipitation,,-24.9,-4.4,8.8,,10.3,,156,26.7,,28.1,
6158,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/02/2020,Precipitation,,-40.1,-6.28,2.63,,10.14,,,,,,
6159,UAUPES,BR,GNIP - Monthly,-0.121944444,-67.14916667,74,15/05/1973,Precipitation,,-59,-8.6,,,9.8,,545.1,,,,
6160,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/06/1976,Precipitation,,2.7,-2.28,15.3,,20.94,,93,26.4,,26.4,
6161,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/06/1976,Precipitation,,-11.8,-3.83,16.3,,18.84,,114,13.1,,12.3,
6162,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/10/1987,Precipitation,,,,,,,,100,,,,
6163,CRUZEIRO DO SUL,BR,GNIP - Events,-7.66,-72.65,170,28/02/1990,Precipitation,,-13.7,-3.61,,,15.18,,145,,,,
6164,RIO CLARO (UNESP),BR,GNIP - Monthly,-22.399288,-47.543743,614.49694,15/10/2016,Precipitation,,7.2,-0.64,2.65,,12.32,,,,,,
6165,PORTO VELHO,BR,GNIP - Monthly,-8.77,-63.92,105,15/12/1968,Precipitation,,,,,,,,303,28.5,,25.8,
6166,UAUPES,BR,GNIP - Monthly,-0.121944444,-67.14916667,74,15/01/1976,Precipitation,,-25,-4.3,,,9.4,,233.6,,,,
6167,PORTO VELHO,BR,GNIP - Monthly,-8.77,-63.92,105,15/07/1976,Precipitation,,,,,,,,20,23,,23.4,
6168,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/04/1980,Precipitation,,-46.2,-7.21,9.2,,11.48,,125,20.1,,20.8,
6169,SANTAREM,BR,GNIP - Events,-2.433333333,-54.71666667,46,4/3/1990,Precipitation,,-14.01,-3.53,,,14.23,,,,,,
6170,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/02/1969,Precipitation,,-6.8,-1.53,9.9,,5.44,,353,26.5,,30.5,
6171,PIRACICABA,BR,GNIP - Events,-22.71,-46.46583333,545,15/11/1989,Precipitation,,-86.5,-12.64,,,14.62,,,,,,
6172,BRASILIA (AIRPORT),BR,GNIP - Monthly,-15.85,-47.93,1061,15/10/1984,Precipitation,,,-2.1,,,,,214,21.8,,16.4,
6173,CEARA MIRIM,BR,GNIP - Monthly,-5.8,-35.2,8,15/05/1963,Precipitation,,,,,,,,90,26.3,,24.2,
6174,CAMPO GRANDE,BR,GNIP - Monthly,-20.47,-54.67,572,15/01/1979,Precipitation,,-72,-10.6,,,12.8,,210.3,,,,
6175,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/09/1970,Precipitation,,11.5,,12.7,,,,205,25.8,,29.6,
6176,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/09/2013,Precipitation,Tritium analysed on half-year composite samples.,,,2.78,,,,27.2,21.1,,25,
6177,MACAPA,BR,GNIP - Events,0.05,-51.07,17,15/12/1989,Precipitation,,-27,-4.74,,,10.92,,,,,,
6178,BRASILIA (AIRPORT),BR,GNIP - Monthly,-15.85,-47.93,1061,15/10/1982,Precipitation,,,,,,,,,,,,
6179,CAMPO GRANDE,BR,GNIP - Events,-20.47,-54.67,572,31/03/1989,Precipitation,,-42.3,-6.81,,,12.18,,119,,,,
6180,SAO GABRIEL,BR,GNIP - Monthly,-0.13,-67.08,87,15/05/1962,Precipitation,,,,151,,,,340,25,,29.1,
6181,PIRACICABA,BR,GNIP - Events,-22.71,-46.46583333,545,28/01/1997,Precipitation,,-106.3,-15.1,,,14.5,,57.8,,,,
6182,JAGUARI - Morungaba,BR,GNIR - Time series,-22.85084444,-46.78061389,755,10/10/1995,Surface waters,3d-009-6                 ,-39.77,-6.15,,,9.43,,,,,,
6183,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/07/1981,Precipitation,,,,,,,,0,,,,
6184,PORTO VELHO,BR,GNIP - Monthly,-8.77,-63.92,105,15/03/1965,Precipitation,,,,,,,,474,24.6,,27.2,
6185,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/07/1981,Precipitation,,-11.3,-3.69,9.1,,18.22,,81,14.6,,13.5,
6186,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/02/1976,Precipitation,,,,,,,,140,25.9,,26.4,
6187,RIO CLARO (UNESP),BR,GNIP - Monthly,-22.399288,-47.543743,614.49694,15/02/2021,Precipitation,,-54.5,-8.25,4.23,,11.5,,198.9,23.8,,18.3,
6188,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/02/1981,Precipitation,,-35.9,-5.41,8.9,,7.38,,69,26.1,,27.3,
6189,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/04/1968,Precipitation,,-31.7,-5.38,17.2,,11.34,,131,22.6,,19.9,
6190,MANICORE,BR,GNIP - Monthly,-5.8,-61.27,49,15/11/1990,Precipitation,,,,,,,,,,,,
6191,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/06/1959,Precipitation,,,,,,,,140,13.7,,13.3,
6192,SOLIMOES - Manacapuru,BR,GNIR - Time series,-3.312222222,-60.63027778,14,10/8/2001,Surface waters,,-40.02,-6.5,,,11.98,,,,,,
6193,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/01/1973,Precipitation,,-15.5,-3.19,12.9,,10.02,,290,27.5,,28.1,
6194,PORTO VELHO,BR,GNIP - Monthly,-8.77,-63.92,105,15/05/1983,Precipitation,,,,,,,,59,25.8,,31.5,
6195,PIRACICABA - Piracicaba,BR,GNIR - Time series,-22.68745278,-47.67807778,468,3/12/1996,Surface waters,CESP-25                  ,,,,,,,,,,,
6196,PORTO VELHO,BR,GNIP - Monthly,-8.77,-63.92,105,15/04/1974,Precipitation,,-35.8,-5.88,2.9,,11.24,,435,23.4,,29.1,
6197,PORTO VELHO,BR,GNIP - Monthly,-8.77,-63.92,105,15/03/1977,Precipitation,,,,,,,,206,25.3,,28.1,
6198,SOLIMOES - Jacurutu Island,BR,GNIR - Time series,-3.311238889,-60.14817778,23,1/10/1971,Surface waters,,,-5.32,,,,,,,,,
6199,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/11/1966,Precipitation,,-11.6,-1.7,16.2,,2,,238,26.5,,28.4,
6200,CEARA MIRIM,BR,GNIP - Monthly,-5.8,-35.2,8,15/11/1982,Precipitation,,-3.6,-1.77,2.8,,10.56,,47,27,,24.9,
6201,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/07/1981,Precipitation,,,,,,,,0,20.8,,15.8,
6202,BOA VISTA,BR,GNIP - Monthly,2.833333333,-60.7,78,15/04/1975,Precipitation,,,,,,,,,,,,
6203,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/09/2014,Precipitation,,,,,,,,1.8,21.9,,26.3,
6204,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/01/1961,Precipitation,,,,,,,,165,26.6,,27.1,
6205,SALVADOR (ONDINA),BR,GNIP - Monthly,-13,-38.52,45,15/12/1973,Precipitation,,,,,,,,36,26.3,,26.4,
6206,SALVADOR (ONDINA),BR,GNIP - Monthly,-13,-38.52,45,15/04/1973,Precipitation,,2.5,-0.92,4,,9.86,,159,27,,26.4,
6207,AMAZON - Obidos (GRO),BR,GNIR - Time series,-1.92,-55.52,1,11/11/2011,Surface waters,,-25.98,-4.36,,,8.89,,,,,,
6208,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/09/1972,Precipitation,,,,,,,,17,26.6,,25.3,
6209,PIRACICABA,BR,GNIP - Events,-22.71,-46.46583333,545,4/12/1997,Precipitation,,-44.36,-7.35,,,14.44,,16.3,,,,
6210,PIRACICABA,BR,GNIP - Events,-22.71,-46.46583333,545,28/02/1990,Precipitation,,-63.2,-9.58,,,13.44,,,,,,
6211,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/10/1980,Precipitation,,33.1,1.88,1.8,,18.06,,56,26.4,,30.6,
6212,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/07/1986,Precipitation,,-7,-1.5,,,5,,101,25.6,,29.8,
6213,STA MARIA DA SERRA,BR,GNIP - Events,-22.66416667,-48.06,488,8/1/1998,Precipitation,,-30.83,-5.29,,,11.49,,28,,,,
6214,SAO GABRIEL,BR,GNIP - Monthly,-0.13,-67.08,87,15/10/1966,Precipitation,,-5.9,-2,32.1,,10.1,,130,26.3,,29,
6215,SAO LUIS,BR,GNIP - Events,-2.6,-44.23,35,31/07/1989,Precipitation,,11.1,-0.08,,,11.74,,37,,,,
6216,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/05/1980,Precipitation,,-32.9,-5.05,6.4,,7.5,,22,25.2,,23.5,
6217,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/02/1970,Precipitation,,-10.1,-1.18,8.4,,-0.66,,39,27.7,,27.9,
6218,STA MARIA DA SERRA,BR,GNIP - Events,-22.66416667,-48.06,488,16/02/1998,Precipitation,,-51.38,-6.79,,,2.94,,49,,,,
6219,STA MARIA DA SERRA,BR,GNIP - Events,-22.66416667,-48.06,488,20/01/1998,Precipitation,,-21.93,-3.49,,,5.99,,7.2,,,,
6220,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/09/1976,Precipitation,,-8.2,-3.04,20.1,,16.12,,116,15.8,,14,
6221,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/05/1981,Precipitation,,-5.3,-1.89,2.8,,9.82,,360,26.1,,31,
6222,BRAGANCA PAULISTA,BR,GNIP - Events,-22.94916667,-46.54916667,864,28/09/1998,Precipitation,,3.57,-1.78,,,17.81,,10.1,,,,
6223,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/12/1983,Precipitation,,-46,-7.2,,,11.6,,192,31,,21.2,
6224,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/03/1983,Precipitation,,-28.1,-4.63,4.9,,8.94,,418,28,,31,
6225,RIO CLARO (UNESP),BR,GNIP - Monthly,-22.399288,-47.543743,614.49694,15/01/2013,Precipitation,,,,,,,,256.2,22.8,,21.7,
6226,SOLIMOES - Manacapuru,BR,GNIR - Time series,-3.312222222,-60.63027778,14,20/11/2000,Surface waters,,-34.26,-5.9,,,12.94,,,,,,
6227,SALVADOR (ONDINA),BR,GNIP - Monthly,-13,-38.52,45,15/12/1965,Precipitation,,9.9,-1,24.9,,17.9,,47,25.7,,26.8,
6228,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/01/2016,Precipitation,,-72.2,-10.43,2.22,,11.24,,328.9,23.4,,32.3,
6229,PIRAI - Passa Tres,BR,GNIR - Time series,-22.88719444,-49.67164444,609,28/01/1997,Surface waters,3d-003-3                 ,-59.16,-8.5,,,8.84,,,,,,
6230,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/03/1986,Precipitation,,,,,,,,452,,,,
6231,RIO BRANCO,BR,GNIP - Events,-9.98,-67.82,136,15/05/1990,Precipitation,,-51,-7.6,,,9.8,,72,,,,
6232,MANICORE,BR,GNIP - Events,-5.8,-61.27,49,15/04/1989,Precipitation,,-76.6,-11.6,,,16.2,,101,,,,
6233,RIO BRANCO,BR,GNIP - Monthly,-9.98,-67.82,136,15/03/1990,Precipitation,,-52.3,-7.8,,,10.1,,397,,,,
6234,CAMPO GRANDE,BR,GNIP - Monthly,-20.47,-54.67,572,15/10/1976,Precipitation,,-22,-4.7,,,15.6,,116,,,,
6235,BELEM,BR,GNIP - Other schedule,-1.43,-48.48,24,15/06/1989,Precipitation,sample name corresponds to sampling period (weighted average),-16.5,-3.76,,,13.58,,190,,,,
6236,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/04/1974,Precipitation,,-59,-8.74,12.3,,10.92,,156,25,,26.4,
6237,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/05/1974,Precipitation,,-73.3,-10.6,10,,11.5,,258,25.9,,28.1,
6238,BELEM PIRACICABA,BR,GNIP - Monthly,-1.43,-48.48,24,15/04/1980,Precipitation,amount weighted monthly average calculated using daily data,,-3.4,,,,,374,,,,
6239,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/04/1964,Precipitation,,,,,,,,43,27.6,,26.2,
6240,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/12/1968,Precipitation,,-58.8,-7.87,55.2,,4.16,,269,26.2,,28.2,
6241,SAO LUIS,BR,GNIP - Events,-2.6,-44.23,35,15/02/1990,Precipitation,,-3.3,-1.59,,,9.42,,,,,,
6242,Tefe - 01,BR,GNIR - Synoptic,-3.383333333,-64.83333333,23,31/07/1976,Surface waters,,-45.7,-6.68,,,7.74,,,,,,
6243,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/04/1981,Precipitation,,,,,,,,140,,,,
6244,SOLIMOES - Manacapuru,BR,GNIR - Time series,-3.312222222,-60.63027778,14,1/10/2000,Surface waters,,-31.36,-5.37,,,11.6,,,,,,
6245,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/11/1982,Precipitation,,,,,,,,3,,,,
6246,BRASILIA (AIRPORT),BR,GNIP - Monthly,-15.85,-47.93,1061,15/04/1972,Precipitation,,,,17.1,,,,142,20,,17.5,
6247,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/12/1966,Precipitation,,-32.9,-4.9,52.1,,6.3,,135,28.4,,26.6,
6248,RIO CLARO (UNESP),BR,GNIP - Monthly,-22.399288,-47.543743,614.49694,15/02/2022,Precipitation,,-80.3,-11.5,,,11.7,,197.9,24.5,,23.7,
6249,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/12/1983,Precipitation,,,,,,,,91,,,,
6250,MANAUS,BR,GNIP - Events,-3.12,-60.02,72,15/03/1990,Precipitation,,-78,-11.48,,,13.84,,,,,,
6251,PIRACICABA - Piracicaba,BR,GNIR - Time series,-22.68745278,-47.67807778,468,13/02/1996,Surface waters,CESP-12                  ,-39.64,-6.31,,,10.84,,,,,,
6252,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/09/1967,Precipitation,,,,,,,,12,28,,20.7,
6253,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/01/1985,Precipitation,,-21,-3.5,3.5,,7,,270,27.1,,29.1,
6254,CEARA MIRIM,BR,GNIP - Monthly,-5.8,-35.2,8,15/07/1966,Precipitation,,,,4.7,,,,430,24.6,,25.6,
6255,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/01/1976,Precipitation,,-5.2,-2.1,5.5,,11.6,,316,25,,28.1,
6256,PIRACICABA - Piracicaba,BR,GNIR - Time series,-22.68745278,-47.67807778,468,16/12/1997,Surface waters,CESP-39                  ,-41.27,-6.32,,,9.29,,,,,,
6257,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/09/1976,Precipitation,,-0.7,-1.89,10.8,,14.42,,77,21.4,,19.4,
6258,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/11/1971,Precipitation,,,-8.47,18.4,,,,282,26.9,,29.6,
6259,BRAGANCA PAULISTA,BR,GNIP - Events,-22.94916667,-46.54916667,864,16/01/1998,Precipitation,,-33.78,-5.23,,,8.06,,23.5,,,,
6260,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/07/1965,Precipitation,,-14.3,-3.3,58.3,,12.1,,86,13.8,,12.6,
6261,FLORESTA - MET.STATION,BR,GNIP - Monthly,-8.587013889,-38.57735833,320,15/06/1974,Precipitation,,4,-1.2,,,13.6,,7,,,,
6262,CAMPO GRANDE,BR,GNIP - Monthly,-20.47,-54.67,572,15/02/1979,Precipitation,,-49,-7,,,7,,205.8,,,,
6263,BRAGANCA PAULISTA,BR,GNIP - Events,-22.94916667,-46.54916667,864,17/01/1998,Precipitation,,-52.68,-8.62,,,16.28,,22.4,,,,
6264,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/01/2009,Precipitation,,-63.1,-9.31,2.55,,11.38,,227.2,26.5,,25.5,
6265,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/03/1981,Precipitation,,,,,,,,831,,,,
6266,CAMPINAS,BR,GNIP - Events,-23,-47.13333333,661,27/10/1998,Precipitation,,-10.61,-3.45,,,16.99,,15.6,,,,
6267,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/12/1975,Precipitation,,-0.3,-1.21,3.1,,9.38,,82,26.4,,26.4,
6268,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/04/1969,Precipitation,,-25.2,-3.74,10,,4.72,,284,26.4,,31.2,
6269,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/03/1966,Precipitation,,-12.4,-3,31.5,,11.6,,93,26.9,,26.5,
6270,SOLIMOES - Manacapuru,BR,GNIR - Time series,-3.312222222,-60.63027778,14,10/12/2000,Surface waters,,-35.28,-5.87,,,11.68,,,,,,
6271,CAMPO GRANDE,BR,GNIP - Monthly,-20.47,-54.67,572,15/11/1973,Precipitation,,,-10.2,,,,,25,,,,
6272,MANICORE,BR,GNIP - Events,-5.8,-61.27,49,15/03/1989,Precipitation,,-76,-11.31,,,14.48,,132,,,,
6273,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/01/1980,Precipitation,,,,,,,,101,,,,
6274,MACAPA,BR,GNIP - Events,0.05,-51.07,17,31/01/1990,Precipitation,,-11.9,-3.02,,,12.26,,,,,,
6275,SALVADOR (ONDINA),BR,GNIP - Monthly,-13,-38.52,45,15/05/1979,Precipitation,,,,,,,,117,,,,
6276,CEARA MIRIM,BR,GNIP - Monthly,-5.8,-35.2,8,15/03/1970,Precipitation,,,-0.79,5.6,,,,208,26.2,,26.2,
6277,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/02/1983,Precipitation,,-15.3,-2.97,4.9,,8.46,,108,28.4,,30.7,
6278,SALVADOR (ONDINA),BR,GNIP - Monthly,-13,-38.52,45,15/03/1985,Precipitation,,2,-0.3,,,4.4,,41,,,,
6279,PIRACICABA - Usina Ester,BR,GNIR - Time series,-22.68361111,-47.24361111,514,27/06/1995,Surface waters,4d-001-1                 ,-36.77,-5.69,,,8.75,,,,,,
6280,SAO GABRIEL,BR,GNIP - Monthly,-0.13,-67.08,87,15/09/1967,Precipitation,,,,,,,,137,25.3,,27.7,
6281,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/04/1972,Precipitation,,,-6.23,11.1,,,,341,26.1,,28.9,
6282,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/05/1965,Precipitation,,-20.5,-3.6,33.1,,8.3,,332,26,,29.2,
6283,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/05/1974,Precipitation,,-11.3,-2.99,8.8,,12.62,,37,23.1,,20.6,
6284,SALVADOR (ONDINA),BR,GNIP - Monthly,-13,-38.52,45,15/01/1983,Precipitation,,,,,,,,27,,,,
6285,SOLIMOES - Jacurutu Island,BR,GNIR - Time series,-3.311238889,-60.14817778,23,1/2/1973,Surface waters,,,-5.7,,,,,,,,,
6286,CAMPO GRANDE,BR,GNIP - Monthly,-20.47,-54.67,572,15/12/1977,Precipitation,,-26,-5,,,14,,255.2,,,,
6287,BRASILIA (AIRPORT),BR,GNIP - Monthly,-15.85,-47.93,1061,15/07/1980,Precipitation,,,,,,,,,,,,
6288,SAO GABRIEL,BR,GNIP - Monthly,-0.13,-67.08,87,15/03/1982,Precipitation,,,,,,,,348,26.5,,29.1,
6289,MANICORE,BR,GNIP - Events,-5.8,-61.27,49,31/10/1989,Precipitation,,-12.5,-2.53,,,7.74,,115,,,,
6290,PIRACICABA,BR,GNIP - Events,-22.71,-46.46583333,545,2/12/1996,Precipitation,,-43.5,-7.1,,,13.3,,9.9,,,,
6291,SAO LUIS,BR,GNIP - Events,-2.6,-44.23,35,15/09/1989,Precipitation,,5.3,0.22,,,3.54,,,,,,
6292,SALVADOR (ONDINA),BR,GNIP - Monthly,-13,-38.52,45,15/07/1979,Precipitation,,,,,,,,187,,,,
6293,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/10/1986,Precipitation,,,-1.2,,,,,137,27.1,,29.9,
6294,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/03/1964,Precipitation,,,,,,,,52,23.4,,20.4,
6295,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/08/1969,Precipitation,,-44.6,-6.51,18,,7.48,,51,27.4,,29,
6296,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/03/1969,Precipitation,,3.5,-0.87,7.7,,10.46,,490,27,,30.7,
6297,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/02/1971,Precipitation,,,-10.01,12.6,,,,368,25.2,,28.2,
6298,BENJAMIN CONSTANT,BR,GNIP - Events,-4.38,-69.98,65,1/3/1990,Precipitation,,-8.5,-3.02,,,15.66,,57,,,,
6299,CLARO - Rio Claro (Recreio),BR,GNIR - Time series,-22.48591389,-47.59269167,512,11/3/1997,Surface waters,4d-021-30                ,-41.44,-6.51,,,10.64,,,,,,
6300,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/05/1980,Precipitation,,,,,,,,24,,,,
6301,AMAZON - Obidos,BR,GNIR - Time series,-1.9225,-55.67527778,6,1/8/2001,Surface waters,,-37.59,-5.73,,,8.25,,,,,,
6302,SAO GABRIEL,BR,GNIP - Monthly,-0.13,-67.08,87,15/11/1983,Precipitation,,,,,,,,77,25.8,,30.3,
6303,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/12/1971,Precipitation,,,1.77,8.4,,,,191,26.1,,27.9,
6304,SERRA TALHADA - MET.STATION,BR,GNIP - Monthly,-7.980533333,-38.29251111,445,15/04/1974,Precipitation,,,,,,,,,,,,
6305,STA MARIA DA SERRA,BR,GNIP - Events,-22.66416667,-48.06,488,15/11/1997,Precipitation,,11.23,1.31,,,0.75,,35.2,,,,
6306,PIRACICABA,BR,GNIP - Events,-22.71,-46.46583333,545,10/1/1997,Precipitation,,-62.4,-8.8,,,8,,1.6,,,,
6307,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/11/2009,Precipitation,,3.2,-1.13,3.24,,12.24,,143.6,24.7,,25,
6308,CAMPINAS,BR,GNIP - Events,-23,-47.13333333,661,6/9/1998,Precipitation,,20.87,1.41,,,9.59,,5,,,,
6309,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/09/1978,Precipitation,,,,,,,,161,27.7,,29.5,
6310,CAMPO GRANDE,BR,GNIP - Monthly,-20.47,-54.67,572,15/05/1976,Precipitation,,,-4.3,,,,,168.9,,,,
6311,JAGUARI - Morungaba,BR,GNIR - Time series,-22.85084444,-46.78061389,755,16/09/1997,Surface waters,3d-009-36                ,-37.86,-5.94,,,9.66,,,,,,
6312,SAO LUIS,BR,GNIP - Events,-2.6,-44.23,35,31/05/1990,Precipitation,,-20.5,-4.58,,,16.14,,,,,,
6313,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/11/1987,Precipitation,,,,,,,,101,,,,
6314,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/01/2019,Precipitation,,-78.3,-11.27,2.05,,11.86,,,,,,
6315,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/05/1977,Precipitation,,,,,,,,195,,,,
6316,CAMPO GRANDE,BR,GNIP - Monthly,-20.47,-54.67,572,15/07/1974,Precipitation,,,,,,,,,,,,
6317,CAMPO GRANDE,BR,GNIP - Monthly,-20.47,-54.67,572,15/05/1973,Precipitation,,,,,,,,,,,,
6318,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/02/2015,Precipitation,,-23.9,-4.61,1.98,,12.98,,233.4,23.4,,28.8,
6319,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/03/1984,Precipitation,,-52.5,-7.56,4.1,,7.98,,134,25.9,,29.8,
6320,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/09/1971,Precipitation,,,-3.67,15.8,,,,41,27.8,,28,
6321,PIRACICABA - Artemis,BR,GNIR - Time series,-22.67763056,-47.77488056,461,29/05/1996,Surface waters,4d-007-16                ,-38.72,-6.13,,,10.32,,,,,,
6322,FLORESTA - MET.STATION,BR,GNIP - Monthly,-8.587013889,-38.57735833,320,15/03/1975,Precipitation,,-2,-1.6,,,10.8,,207,,,,
6323,AMAZON - Obidos,BR,GNIR - Time series,-1.9225,-55.67527778,6,20/04/2001,Surface waters,,-36.82,-5.99,,,11.1,,,,,,
6324,CAMPO GRANDE,BR,GNIP - Events,-20.47,-54.67,572,15/05/1990,Precipitation,,-45.8,-7.55,,,14.6,,,,,,
